id,item,item_num_only,conditions,response_1,response_2,read_time
6127c874c77c2,L_N11,11,n,5,False,[6060]
6127c874c77c2,L_P13,13,p,6,True,[12619]
6127c874c77c2,P16,P16,a,5,False,[29023]
6127c874c77c2,P14,P14,a,3,False,[18101]
6127c874c77c2,L_K6,6,k,4,False,[12191]
6127c874c77c2,L_P1,1,p,4,False,[9530]
6127c874c77c2,L_P19,19,p,5,True,[5806]
6127c8f697629,P1,P1,a,1,False,[28595]
6127c8f697629,L_K15,15,k,5,True,[27898]
6127c8f697629,P22,P22,a,1,False,[13251]
6127c8f697629,P11,P11,a,7,True,[17698]
6127c8f697629,L_P4,4,p,6,True,[27572]
6127c8f697629,P16,P16,a,7,True,[22092]
6127c8f697629,P14,P14,a,3,True,[27335]
6127c8f697629,P21,P21,a,3,False,[25774]
6127c8f697629,L_N2,2,n,4,True,[8336]
6127c8f697629,L_N14,14,n,6,True,[14078]
6127c8f697629,P6,P6,a,6,True,[19783]
6127c8f697629,P9,P9,a,5,True,[17059]
6127c8f697629,P3,P3,a,1,True,[17941]
6127c8f697629,L_N11,11,n,6,True,[9532]
6127c8f697629,P5,P5,a,7,True,[11936]
6127c8f697629,P17,P17,a,3,False,[9998]
6127c8f697629,L_N5,5,n,4,True,[7420]
6127c8f697629,L_N8,8,n,6,True,[13613]
6127c8f697629,P15,P15,a,7,True,[13341]
6127c8f697629,P12,P12,a,7,True,[15812]
6127c8f697629,P23,P23,a,7,True,[21637]
6127c8f697629,P18,P18,a,7,True,[23411]
6127c8f697629,L_N17,17,n,3,True,[5641]
6127c8f697629,L_K21,21,k,7,True,[12643]
6127c8f697629,P10,P10,a,7,True,[16454]
6127c8f697629,P20,P20,a,3,False,[21037]
6127c8f697629,P7,P7,a,7,True,[19281]
6127c8f697629,P24,P24,a,7,True,[17980]
6127c8f697629,L_K6,6,k,6,True,[12830]
6127c8f697629,P4,P4,a,1,False,[10502]
6127c8f697629,L_P13,13,p,6,True,[13750]
6127c8f697629,L_N20,20,n,6,True,[12696]
6127c8f697629,L_K9,9,k,7,True,[14010]
6127c8f697629,L_P19,19,p,6,True,[16909]
6127c8f697629,L_K3,3,k,4,True,[6099]
6127c8f697629,L_K12,12,k,7,True,[6100]
6127c8f697629,P19,P19,a,7,True,[19210]
6127c8f697629,L_K18,18,k,7,True,[15929]
6127c8f697629,P2,P2,a,7,True,[19772]
6127c8f697629,L_P7,7,p,6,True,[8926]
6127c8f697629,P8,P8,a,5,True,[11656]
6127c8f697629,L_P10,10,p,4,True,[19092]
6127c8f697629,P13,P13,a,4,False,[11611]
6127c8f697629,L_P1,1,p,6,True,[15653]
6127c8f697629,L_P16,16,p,5,True,[12478]
6127c90ad13de,L_N13,13,n,7,True,[22023]
6127c90ad13de,P12,P12,a,7,True,[29488]
6127c90ad13de,P4,P4,a,4,True,[16911]
6127c90ad13de,L_K8,8,k,6,True,[19130]
6127c90ad13de,P13,P13,a,3,True,[18443]
6127c90ad13de,L_K11,11,k,7,True,[7893]
6127c90ad13de,L_N19,19,n,6,True,[9770]
6127c90ad13de,P5,P5,a,4,True,[12952]
6127c90ad13de,P18,P18,a,7,True,[19515]
6127c90ad13de,L_P12,12,p,6,True,[11478]
6127c90ad13de,L_N10,10,n,4,False,[20480]
6127c90ad13de,P21,P21,a,4,False,[33790]
6127c90ad13de,L_N7,7,n,6,True,[17257]
6127c90ad13de,L_P15,15,p,6,False,[18346]
6127c90ad13de,L_K17,17,k,7,True,[8160]
6127c90ad13de,P8,P8,a,2,False,[13898]
6127c90ad13de,L_P21,21,p,5,True,[17272]
6127c90ad13de,L_K5,5,k,4,True,[14020]
6127c90ad13de,P19,P19,a,5,True,[26557]
6127c90ad13de,P2,P2,a,5,True,[23298]
6127c90ad13de,L_K20,20,k,5,True,[19078]
6127c90ad13de,L_N1,1,n,4,True,[18581]
6127c90ad13de,P6,P6,a,5,True,[28511]
6127c90ad13de,L_P6,6,p,4,False,[12474]
6127c90ad13de,P7,P7,a,5,True,[18957]
6127c90ad13de,L_P3,3,p,4,False,[10392]
6127c90ad13de,L_P9,9,p,4,True,[14603]
6127c90ad13de,P1,P1,a,1,False,[17674]
6127c90ad13de,P16,P16,a,7,True,[19100]
6127c90ad13de,L_P18,18,p,7,True,[13739]
6127c90ad13de,L_K14,14,k,6,True,[7112]
6127c90ad13de,P22,P22,a,2,False,[14445]
6127c90ad13de,L_K2,2,k,4,True,[8278]
6127c90ad13de,P17,P17,a,3,False,[16455]
6127c90ad13de,P15,P15,a,4,True,[14826]
6127c90ad13de,P3,P3,a,1,False,[15539]
6127c90ad13de,L_N4,4,n,3,False,[14518]
6127c90ad13de,P10,P10,a,3,False,[16846]
6127c90ad13de,P11,P11,a,4,True,[10158]
6127c90ad13de,P9,P9,a,2,True,[18330]
6127c90ad13de,P20,P20,a,4,False,[16136]
6127c90ad13de,P14,P14,a,6,True,[22692]
6127c90ad13de,L_N16,16,n,4,False,[14489]
6127c90ad13de,P23,P23,a,5,True,[16385]
6127c90ad13de,P24,P24,a,4,False,[14083]
6127c92b51bb7,P15,P15,a,7,True,[13334]
6127c92b51bb7,P8,P8,a,1,False,[11874]
6127c92b51bb7,L_N9,9,n,6,True,[19028]
6127c92b51bb7,L_K10,10,k,5,True,[16290]
6127c92b51bb7,P1,P1,a,1,False,[17315]
6127c92b51bb7,L_K19,19,k,6,True,[6193]
6127c92b51bb7,P14,P14,a,6,False,[10146]
6127c92b51bb7,P4,P4,a,5,True,[7553]
6127c92b51bb7,P3,P3,a,1,False,[12860]
6127c92b51bb7,P7,P7,a,6,True,[8735]
6127c92b51bb7,L_P2,2,p,5,True,[6118]
6127c92b51bb7,P17,P17,a,2,True,[10180]
6127c92b51bb7,L_P11,11,p,7,True,[6735]
6127c92b51bb7,P21,P21,a,2,False,[21011]
6127c92b51bb7,L_P5,5,p,4,True,[11035]
6127c92b51bb7,L_N3,3,n,6,False,[6630]
6127c92b51bb7,P20,P20,a,2,False,[13321]
6127c92b51bb7,P11,P11,a,2,True,[10036]
6127c92b51bb7,L_K16,16,k,4,False,[21421]
6127c92b51bb7,L_K7,7,k,7,True,[8896]
6127c92b51bb7,P23,P23,a,6,False,[18126]
6127c92b51bb7,L_P17,17,p,2,True,[6127]
6127c92b51bb7,P12,P12,a,3,True,[14448]
6127c92b51bb7,P9,P9,a,2,False,[8985]
6127c92b51bb7,P2,P2,a,7,False,[13982]
6127c92b51bb7,P19,P19,a,3,False,[16471]
6127c92b51bb7,L_N18,18,n,2,False,[8601]
6127c92b51bb7,P5,P5,a,2,False,[7942]
6127c92b51bb7,P16,P16,a,7,True,[11276]
6127c92b51bb7,P24,P24,a,5,False,[11154]
6127c92b51bb7,P6,P6,a,4,True,[12092]
6127c92b51bb7,L_N21,21,n,6,True,[12336]
6127c92b51bb7,L_N6,6,n,6,True,[10371]
6127c92b51bb7,L_N15,15,n,6,True,[14044]
6127c92b51bb7,L_P20,20,p,6,True,[10774]
6127c92b51bb7,L_P14,14,p,5,True,[5590]
6127c92b51bb7,P10,P10,a,2,True,[8853]
6127c92b51bb7,P22,P22,a,5,False,[11212]
6127c92b51bb7,L_K1,1,k,7,True,[22047]
6127c92b51bb7,P18,P18,a,7,False,[15517]
6127c92b51bb7,L_N12,12,n,6,True,[5076]
6127c92b51bb7,L_K13,13,k,7,True,[7972]
6127c92b51bb7,L_P8,8,p,7,True,[9969]
6127c92b51bb7,L_K4,4,k,4,False,[5503]
6127c92b51bb7,P13,P13,a,2,False,[20198]
6127c95d9197c,P17,P17,a,3,True,[20974]
6127c95d9197c,P20,P20,a,2,False,[43537]
6127c95d9197c,P13,P13,a,4,True,[30432]
6127c95d9197c,L_K20,20,k,6,True,[19252]
6127c95d9197c,L_P9,9,p,5,True,[24514]
6127c95d9197c,P14,P14,a,6,True,[54721]
6127c95d9197c,L_P12,12,p,6,False,[18478]
6127c95d9197c,P9,P9,a,3,True,[48687]
6127c95d9197c,P1,P1,a,1,False,[35085]
6127c95d9197c,P16,P16,a,7,True,[31710]
6127c95d9197c,L_P15,15,p,4,False,[25037]
6127c95d9197c,P10,P10,a,2,True,[32841]
6127c95d9197c,P23,P23,a,6,False,[28014]
6127c95d9197c,P7,P7,a,5,True,[35456]
6127c95d9197c,P11,P11,a,2,True,[20615]
6127c95d9197c,L_K14,14,k,6,True,[7590]
6127c95d9197c,L_N10,10,n,4,False,[40487]
6127c95d9197c,P4,P4,a,2,False,[18198]
6127c95d9197c,L_K11,11,k,7,True,[12126]
6127c95d9197c,P19,P19,a,4,True,[56589]
6127c95d9197c,P18,P18,a,7,False,[36743]
6127c95d9197c,P24,P24,a,3,False,[37095]
6127c95d9197c,P12,P12,a,6,True,[22921]
6127c95d9197c,P22,P22,a,1,False,[15717]
6127c95d9197c,P21,P21,a,3,False,[26856]
6127c95d9197c,L_N13,13,n,6,True,[14580]
6127c95d9197c,P6,P6,a,3,True,[34385]
6127c95d9197c,L_K8,8,k,6,True,[14154]
6127c95d9197c,L_P18,18,p,7,True,[16164]
6127c95d9197c,L_N4,4,n,4,False,[15059]
6127c95d9197c,L_P3,3,p,4,True,[13307]
6127c95d9197c,P15,P15,a,2,True,[23803]
6127c95d9197c,L_P21,21,p,6,True,[17759]
6127c95d9197c,P3,P3,a,1,False,[18854]
6127c95d9197c,P2,P2,a,4,True,[20882]
6127c95d9197c,L_N1,1,n,6,True,[15857]
6127c95d9197c,L_K17,17,k,6,True,[6561]
6127c95d9197c,P8,P8,a,2,True,[13507]
6127c95d9197c,P5,P5,a,1,False,[13447]
6127c95d9197c,L_K2,2,k,6,True,[13030]
6127c95d9197c,L_K5,5,k,6,True,[11738]
6127c95d9197c,L_P6,6,p,4,False,[14730]
6127c95d9197c,L_N16,16,n,5,True,[15012]
6127c95d9197c,L_N7,7,n,5,True,[11828]
6127c95d9197c,L_N19,19,n,6,False,[6887]
6127c9762fd14,L_N7,7,n,7,True,[19583]
6127c9762fd14,L_N16,16,n,5,False,[14864]
6127c9762fd14,P13,P13,a,2,False,[12668]
6127c9762fd14,L_K5,5,k,5,True,[14517]
6127c9762fd14,L_K2,2,k,4,False,[8107]
6127c9762fd14,L_N13,13,n,6,True,[14621]
6127c9762fd14,L_N19,19,n,5,True,[8875]
6127c9762fd14,L_K17,17,k,4,True,[5718]
6127c9762fd14,L_P9,9,p,6,True,[15691]
6127c9762fd14,P14,P14,a,4,True,[32760]
6127c9762fd14,P1,P1,a,2,True,[18444]
6127c9762fd14,P7,P7,a,7,True,[15859]
6127c9762fd14,P16,P16,a,7,True,[17029]
6127c9762fd14,P9,P9,a,1,True,[19549]
6127c9762fd14,P18,P18,a,5,False,[21923]
6127c9762fd14,P12,P12,a,7,True,[17637]
6127c9762fd14,P17,P17,a,2,False,[13105]
6127c9762fd14,L_N10,10,n,4,False,[11493]
6127c9762fd14,L_K20,20,k,4,True,[14831]
6127c9762fd14,L_P3,3,p,5,False,[10913]
6127c9762fd14,L_N4,4,n,5,True,[9233]
6127c9762fd14,P21,P21,a,2,True,[17774]
6127c9762fd14,P3,P3,a,2,False,[12949]
6127c9762fd14,L_P6,6,p,6,True,[9206]
6127c9762fd14,L_N1,1,n,4,False,[11948]
6127c9762fd14,L_K11,11,k,5,False,[14982]
6127c9762fd14,P24,P24,a,5,False,[14955]
6127c9762fd14,L_K14,14,k,4,True,[7989]
6127c9762fd14,P8,P8,a,1,True,[12266]
6127c9762fd14,P23,P23,a,6,True,[16815]
6127c9762fd14,L_P21,21,p,5,True,[14504]
6127c9762fd14,P5,P5,a,2,True,[9562]
6127c9762fd14,L_K8,8,k,6,True,[10188]
6127c9762fd14,P22,P22,a,1,False,[13358]
6127c9762fd14,P20,P20,a,2,False,[16044]
6127c9762fd14,P15,P15,a,7,True,[13622]
6127c9762fd14,P19,P19,a,7,True,[16834]
6127c9762fd14,L_P15,15,p,6,True,[13830]
6127c9762fd14,P10,P10,a,2,False,[15050]
6127c9762fd14,L_P12,12,p,6,True,[6174]
6127c9762fd14,L_P18,18,p,7,True,[10848]
6127c9762fd14,P6,P6,a,7,True,[17587]
6127c9762fd14,P11,P11,a,6,True,[10614]
6127c9762fd14,P2,P2,a,6,True,[14728]
6127c9762fd14,P4,P4,a,2,True,[9112]
6127c9d218e40,P14,P14,a,1,True,[22254]
6127c9d218e40,L_P19,19,p,2,True,[8784]
6127c9d218e40,L_N20,20,n,3,False,[16592]
6127c9d218e40,P4,P4,a,2,True,[11674]
6127c9d218e40,L_N8,8,n,4,True,[10753]
6127c9d218e40,L_P10,10,p,4,True,[12602]
6127c9d218e40,P2,P2,a,6,True,[23105]
6127c9d218e40,P5,P5,a,1,True,[11893]
6127c9d218e40,P19,P19,a,4,True,[4709]
6127c9d218e40,L_K21,21,k,6,True,[3040]
6127c9d218e40,P13,P13,a,2,True,[8043]
6127c9d218e40,P21,P21,a,2,True,[20732]
6127c9d218e40,L_K15,15,k,4,True,[11095]
6127c9d218e40,L_N2,2,n,5,True,[4301]
6127c9d218e40,L_P4,4,p,3,True,[3647]
6127c9d218e40,P18,P18,a,6,True,[4423]
6127c9d218e40,L_P13,13,p,5,True,[6340]
6127c9d218e40,P9,P9,a,3,True,[10126]
6127c9d218e40,L_K18,18,k,6,True,[15508]
6127c9d218e40,L_P16,16,p,4,True,[9602]
6127c9d218e40,P12,P12,a,6,True,[5686]
6127c9d218e40,L_N5,5,n,4,False,[9034]
6127c9d218e40,P3,P3,a,1,True,[10937]
6127c9d218e40,L_K3,3,k,6,True,[4044]
6127c9d218e40,L_K12,12,k,6,False,[5677]
6127c9d218e40,P8,P8,a,2,True,[17476]
6127c9d218e40,L_P7,7,p,3,True,[9810]
6127c9d218e40,P24,P24,a,6,True,[7517]
6127c9d218e40,L_N14,14,n,6,True,[7268]
6127c9d218e40,L_P1,1,p,4,True,[8234]
6127c9d218e40,P6,P6,a,4,True,[14425]
6127c9d218e40,P1,P1,a,2,True,[11700]
6127c9d218e40,P16,P16,a,6,False,[13358]
6127c9d218e40,L_K6,6,k,4,True,[12146]
6127c9d218e40,P17,P17,a,2,True,[8968]
6127c9d218e40,P15,P15,a,1,True,[11715]
6127c9d218e40,L_N17,17,n,2,True,[5527]
6127c9d218e40,P10,P10,a,4,True,[8478]
6127c9d218e40,P20,P20,a,5,True,[11973]
6127c9d218e40,P11,P11,a,1,True,[11589]
6127c9d218e40,P22,P22,a,1,True,[14973]
6127c9d218e40,P23,P23,a,6,True,[7747]
6127c9d218e40,P7,P7,a,5,True,[11795]
6127c9d218e40,L_N11,11,n,4,True,[8039]
6127c9d218e40,L_K9,9,k,6,True,[7767]
6127c9e0afbda,P22,P22,a,3,True,[15733]
6127c9e0afbda,P16,P16,a,7,True,[17019]
6127c9e0afbda,L_K21,21,k,5,True,[14641]
6127c9e0afbda,P21,P21,a,2,True,[14041]
6127c9e0afbda,L_P13,13,p,6,True,[11323]
6127c9e0afbda,P20,P20,a,3,False,[13826]
6127c9e0afbda,L_P10,10,p,3,False,[4380]
6127c9e0afbda,P17,P17,a,2,True,[2621]
6127c9e0afbda,P4,P4,a,4,False,[11010]
6127c9e0afbda,P5,P5,a,2,False,[9300]
6127c9e0afbda,L_N5,5,n,4,False,[7688]
6127c9e0afbda,L_N11,11,n,4,False,[5283]
6127c9e0afbda,L_N8,8,n,6,True,[8041]
6127c9e0afbda,L_P19,19,p,5,True,[1529]
6127c9e0afbda,P8,P8,a,3,False,[147451]
6127c9e0afbda,P15,P15,a,7,True,[16930]
6127c9e0afbda,L_K6,6,k,5,False,[8484]
6127c9e0afbda,P24,P24,a,6,False,[8733]
6127c9e0afbda,P7,P7,a,7,True,[15828]
6127c9e0afbda,L_N14,14,n,6,False,[2709]
6127c9e0afbda,P9,P9,a,3,True,[8182]
6127c9e0afbda,P10,P10,a,4,True,[1853]
6127c9e0afbda,L_K3,3,k,3,False,[2379]
6127c9e0afbda,L_P4,4,p,4,False,[1236]
6127c9e0afbda,P13,P13,a,2,True,[2476]
6127c9e0afbda,P12,P12,a,6,True,[3385]
6127c9e0afbda,P11,P11,a,2,True,[1360]
6127c9e0afbda,L_P16,16,p,4,False,[1026]
6127c9e0afbda,L_P7,7,p,5,False,[2860]
6127c9e0afbda,P18,P18,a,6,False,[1228]
6127c9e0afbda,P3,P3,a,2,False,[1632]
6127c9e0afbda,L_K15,15,k,6,True,[1955]
6127c9e0afbda,P1,P1,a,2,True,[2363]
6127c9e0afbda,L_K9,9,k,6,True,[2030]
6127c9e0afbda,P14,P14,a,4,False,[4602]
6127c9e0afbda,L_P1,1,p,6,True,[1206]
6127c9e0afbda,L_N20,20,n,6,True,[1373]
6127c9e0afbda,L_N17,17,n,3,True,[6749]
6127c9e0afbda,P2,P2,a,6,False,[1756]
6127c9e0afbda,P6,P6,a,6,True,[1988]
6127c9e0afbda,P23,P23,a,5,True,[2092]
6127c9e0afbda,P19,P19,a,5,True,[1607]
6127c9e0afbda,L_K18,18,k,7,True,[2814]
6127c9e0afbda,L_K12,12,k,7,True,[2914]
6127c9e0afbda,L_N2,2,n,4,False,[1720]
6127ca89dda2a,P11,P11,a,7,True,[11028]
6127ca89dda2a,L_N11,11,n,4,False,[18805]
6127ca89dda2a,P20,P20,a,1,False,[16076]
6127ca89dda2a,L_K15,15,k,7,True,[7432]
6127ca89dda2a,L_K6,6,k,6,True,[4265]
6127ca89dda2a,L_N17,17,n,4,True,[4745]
6127ca89dda2a,P24,P24,a,5,False,[12145]
6127ca89dda2a,P2,P2,a,7,False,[15016]
6127ca89dda2a,P9,P9,a,1,True,[19350]
6127ca89dda2a,P13,P13,a,1,False,[9297]
6127ca89dda2a,P6,P6,a,5,True,[13259]
6127ca89dda2a,P12,P12,a,7,True,[20777]
6127ca89dda2a,L_P19,19,p,5,True,[5687]
6127ca89dda2a,P23,P23,a,7,False,[8509]
6127ca89dda2a,P14,P14,a,4,False,[17879]
6127ca89dda2a,P3,P3,a,1,True,[16298]
6127ca89dda2a,L_P13,13,p,7,True,[14720]
6127ca89dda2a,L_P16,16,p,4,True,[10049]
6127ca89dda2a,P10,P10,a,1,True,[20281]
6127ca89dda2a,P19,P19,a,7,True,[17023]
6127ca89dda2a,P18,P18,a,7,False,[19788]
6127ca89dda2a,P4,P4,a,1,True,[12489]
6127ca89dda2a,P5,P5,a,2,True,[7231]
6127ca89dda2a,L_K3,3,k,4,False,[8597]
6127ca89dda2a,L_K12,12,k,5,True,[4164]
6127ca89dda2a,P21,P21,a,1,True,[11353]
6127ca89dda2a,L_N20,20,n,4,False,[10369]
6127ca89dda2a,L_N2,2,n,4,True,[28889]
6127ca89dda2a,L_P1,1,p,4,True,[8697]
6127ca89dda2a,P1,P1,a,1,True,[13180]
6127ca89dda2a,L_N8,8,n,6,True,[7155]
6127ca89dda2a,L_P7,7,p,7,True,[8252]
6127ca89dda2a,L_P10,10,p,4,False,[2917]
6127ca89dda2a,P22,P22,a,1,False,[10232]
6127ca89dda2a,P17,P17,a,1,True,[8611]
6127ca89dda2a,L_K21,21,k,6,True,[7985]
6127ca89dda2a,L_N5,5,n,4,True,[7211]
6127ca89dda2a,L_P4,4,p,4,False,[8581]
6127ca89dda2a,P7,P7,a,7,False,[17279]
6127ca89dda2a,L_N14,14,n,5,True,[8140]
6127ca89dda2a,P8,P8,a,2,True,[3904]
6127ca89dda2a,L_K9,9,k,4,True,[14961]
6127ca89dda2a,P15,P15,a,2,True,[1319]
6127ca89dda2a,P16,P16,a,7,True,[10585]
6127ca89dda2a,L_K18,18,k,7,True,[5650]
6127ca90a5e72,P12,P12,a,3,True,[41027]
6127ca90a5e72,P24,P24,a,2,False,[14339]
6127ca90a5e72,L_P20,20,p,6,True,[15326]
6127ca90a5e72,P18,P18,a,7,True,[23889]
6127ca90a5e72,L_K13,13,k,7,True,[13367]
6127ca90a5e72,L_K4,4,k,4,False,[13300]
6127ca90a5e72,L_N9,9,n,5,True,[43227]
6127ca90a5e72,L_K19,19,k,5,False,[8244]
6127ca90a5e72,P15,P15,a,3,True,[16542]
6127ca90a5e72,P5,P5,a,3,True,[12011]
6127ca90a5e72,P17,P17,a,5,True,[10693]
6127ca90a5e72,P7,P7,a,4,True,[20575]
6127ca90a5e72,P2,P2,a,4,True,[18376]
6127ca90a5e72,L_N6,6,n,5,False,[10830]
6127ca90a5e72,L_K10,10,k,4,True,[16466]
6127ca90a5e72,L_P8,8,p,5,True,[10410]
6127ca90a5e72,P13,P13,a,5,False,[13552]
6127ca90a5e72,L_P17,17,p,4,True,[6878]
6127ca90a5e72,L_N12,12,n,5,True,[5723]
6127ca90a5e72,L_P11,11,p,5,True,[8486]
6127ca90a5e72,L_K1,1,k,4,True,[7722]
6127ca90a5e72,P6,P6,a,4,True,[20126]
6127ca90a5e72,L_P14,14,p,5,True,[8472]
6127ca90a5e72,P16,P16,a,4,False,[16361]
6127ca90a5e72,P1,P1,a,4,False,[11031]
6127ca90a5e72,P9,P9,a,3,True,[13934]
6127ca90a5e72,L_N15,15,n,5,True,[11012]
6127ca90a5e72,L_K7,7,k,5,True,[9154]
6127ca90a5e72,L_N21,21,n,5,False,[12393]
6127ca90a5e72,P22,P22,a,3,False,[16297]
6127ca90a5e72,P20,P20,a,4,True,[17227]
6127ca90a5e72,P3,P3,a,3,False,[14317]
6127ca90a5e72,P4,P4,a,5,True,[11306]
6127ca90a5e72,P14,P14,a,3,True,[18125]
6127ca90a5e72,L_P5,5,p,4,True,[9978]
6127ca90a5e72,P10,P10,a,5,True,[15206]
6127ca90a5e72,L_P2,2,p,4,False,[5790]
6127ca90a5e72,P21,P21,a,4,False,[13923]
6127ca90a5e72,P19,P19,a,4,True,[16278]
6127ca90a5e72,L_N18,18,n,6,True,[14136]
6127ca90a5e72,P23,P23,a,4,False,[11565]
6127ca90a5e72,L_N3,3,n,4,False,[7501]
6127ca90a5e72,P11,P11,a,4,True,[12591]
6127ca90a5e72,L_K16,16,k,4,True,[11855]
6127ca90a5e72,P8,P8,a,4,True,[10320]
6127cab9c6647,P12,P12,a,7,True,[41382]
6127cab9c6647,L_N11,11,n,4,True,[7758]
6127cab9c6647,P22,P22,a,5,True,[16897]
6127cab9c6647,P9,P9,a,1,True,[18287]
6127cab9c6647,P21,P21,a,2,True,[26417]
6127cab9c6647,L_P4,4,p,4,True,[23154]
6127cab9c6647,P13,P13,a,5,True,[65669]
6127cab9c6647,P2,P2,a,7,True,[20512]
6127cab9c6647,L_K18,18,k,6,True,[16065]
6127cab9c6647,P4,P4,a,6,True,[12657]
6127cab9c6647,P8,P8,a,2,True,[15787]
6127cab9c6647,P7,P7,a,5,True,[15670]
6127cab9c6647,L_K9,9,k,5,True,[28379]
6127cab9c6647,L_K15,15,k,7,True,[24617]
6127cab9c6647,P10,P10,a,4,True,[18544]
6127cab9c6647,P6,P6,a,3,True,[23928]
6127cab9c6647,L_N14,14,n,5,True,[8572]
6127cab9c6647,L_K6,6,k,4,True,[15841]
6127cab9c6647,P15,P15,a,5,True,[15940]
6127cab9c6647,L_N20,20,n,5,True,[16616]
6127cab9c6647,P23,P23,a,5,True,[24616]
6127cab9c6647,L_K12,12,k,4,True,[6511]
6127cab9c6647,P3,P3,a,1,True,[21956]
6127cab9c6647,P24,P24,a,3,True,[14460]
6127cab9c6647,L_K3,3,k,4,True,[8937]
6127cab9c6647,L_N2,2,n,4,False,[14387]
6127cab9c6647,P19,P19,a,3,True,[26775]
6127cab9c6647,L_P1,1,p,5,False,[11663]
6127cab9c6647,L_P7,7,p,3,True,[9921]
6127cab9c6647,L_K21,21,k,5,True,[14480]
6127cab9c6647,L_P16,16,p,4,True,[24977]
6127cab9c6647,P18,P18,a,6,True,[21976]
6127cab9c6647,P5,P5,a,3,True,[11368]
6127cab9c6647,L_P13,13,p,6,True,[16404]
6127cab9c6647,P14,P14,a,6,True,[34072]
6127cab9c6647,P17,P17,a,3,True,[17918]
6127cab9c6647,L_P19,19,p,5,True,[6355]
6127cab9c6647,P11,P11,a,3,True,[10327]
6127cab9c6647,P1,P1,a,2,True,[12548]
6127cab9c6647,L_N8,8,n,5,True,[11837]
6127cab9c6647,L_N17,17,n,3,True,[7848]
6127cab9c6647,P16,P16,a,6,True,[16588]
6127cab9c6647,P20,P20,a,7,True,[16559]
6127cab9c6647,L_P10,10,p,3,True,[17597]
6127cab9c6647,L_N5,5,n,4,True,[10324]
6127cb69e079b,L_K16,16,k,4,False,[32136]
6127cb69e079b,L_N12,12,n,7,True,[6528]
6127cb69e079b,L_P17,17,p,3,True,[7622]
6127cb69e079b,L_K13,13,k,7,True,[9783]
6127cb69e079b,P8,P8,a,2,True,[8574]
6127cb69e079b,P19,P19,a,5,False,[15167]
6127cb69e079b,L_K7,7,k,7,True,[5527]
6127cb69e079b,P21,P21,a,3,False,[12560]
6127cb69e079b,P15,P15,a,6,True,[13127]
6127cb69e079b,L_N15,15,n,7,True,[9263]
6127cb69e079b,L_N9,9,n,6,True,[9832]
6127cb69e079b,P23,P23,a,6,False,[11053]
6127cb69e079b,P6,P6,a,7,True,[14030]
6127cb69e079b,P22,P22,a,3,False,[10762]
6127cb69e079b,P10,P10,a,3,False,[12502]
6127cb69e079b,P9,P9,a,2,True,[10423]
6127cb69e079b,P5,P5,a,3,True,[7308]
6127cb69e079b,L_N21,21,n,6,True,[7592]
6127cb69e079b,L_N6,6,n,4,False,[5464]
6127cb69e079b,L_P14,14,p,6,True,[6140]
6127cb69e079b,P24,P24,a,5,False,[6392]
6127cb69e079b,P17,P17,a,3,True,[8563]
6127cb69e079b,P16,P16,a,5,True,[10625]
6127cb69e079b,P3,P3,a,1,False,[9060]
6127cb69e079b,P2,P2,a,4,True,[10791]
6127cb69e079b,L_P2,2,p,5,True,[5911]
6127cb69e079b,P13,P13,a,2,False,[10355]
6127cb69e079b,P1,P1,a,2,False,[7231]
6127cb69e079b,P12,P12,a,4,True,[11870]
6127cb69e079b,P4,P4,a,4,True,[9013]
6127cb69e079b,L_P8,8,p,6,True,[7246]
6127cb69e079b,L_P20,20,p,7,True,[7804]
6127cb69e079b,L_K4,4,k,5,True,[7477]
6127cb69e079b,L_K1,1,k,6,False,[5527]
6127cb69e079b,L_K19,19,k,5,True,[4275]
6127cb69e079b,L_P11,11,p,6,True,[4129]
6127cb69e079b,L_N3,3,n,3,True,[3919]
6127cb69e079b,P11,P11,a,2,True,[11470]
6127cb69e079b,P14,P14,a,4,True,[10780]
6127cb69e079b,L_K10,10,k,4,True,[13245]
6127cb69e079b,P7,P7,a,4,True,[8549]
6127cb69e079b,P20,P20,a,3,False,[10270]
6127cb69e079b,L_P5,5,p,3,True,[6709]
6127cb69e079b,P18,P18,a,5,True,[14516]
6127cb69e079b,L_N18,18,n,7,True,[9484]
6127cbb517b66,P18,P18,a,7,False,[21156]
6127cbb517b66,L_P12,12,p,4,False,[21206]
6127cbb517b66,P10,P10,a,1,True,[17011]
6127cbb517b66,P22,P22,a,2,False,[74932]
6127cbb517b66,P13,P13,a,1,True,[18924]
6127cbb517b66,P16,P16,a,7,False,[18636]
6127cbb517b66,P7,P7,a,5,False,[20693]
6127cbb517b66,L_K2,2,k,4,True,[9491]
6127cbb517b66,L_P21,21,p,5,True,[15983]
6127cbb517b66,P4,P4,a,2,False,[11709]
6127cbb517b66,L_K5,5,k,2,False,[9299]
6127cbb517b66,P19,P19,a,6,False,[20491]
6127cbb517b66,P9,P9,a,1,True,[17805]
6127cbb517b66,P6,P6,a,6,True,[22844]
6127cbb517b66,L_N13,13,n,4,False,[18008]
6127cbb517b66,P15,P15,a,7,False,[13603]
6127cbb517b66,L_K14,14,k,4,True,[7595]
6127cbb517b66,P23,P23,a,5,False,[15136]
6127cbb517b66,L_N7,7,n,5,True,[9081]
6127cbb517b66,P2,P2,a,6,True,[19278]
